,App,0,1,2,3,4,综合得分
0,zuoyebang,-0.13546942508693252,0.2320230710729181,-1.320437883890189,0.5256550429967884,-1.1133120354548256,-0.13295117179056284
1,zuoyebang,0.2302845214638959,0.6826979557811429,-0.9386707279982377,0.4881316542331092,-1.3994589632118626,0.05857281194679433
2,zuoyebang,-0.5274888815725722,0.1250104424630325,-0.856539375168164,0.6083140801271961,-0.7850538461015149,-0.22172099934553882
3,zuoyebang,-0.5357621993716041,-0.011982892943104461,-1.1851928707627584,0.6575363851254636,-0.912053335521918,-0.2644544673583631
4,zuoyebang,-0.02956454641737636,0.09778027755215603,-1.276379574985089,0.6047418196960002,-0.9759806308774024,-0.05529643986287796
5,zuoyebang,0.38029695757196663,-0.14777142149713438,-0.9903104956837323,0.2398198648611477,-1.3506712999609296,-0.00673531439191107
6,zuoyebang,0.2207029088083328,0.6991952479327167,-1.2240703622001419,0.09374576740864468,-1.66356376375587,-0.10484529621736507
7,zuoyebang,-0.031479879014729484,0.5815861021508945,-1.1534334618450457,0.4677536496377716,-1.580467889618466,-0.11166524262222108
8,zuoyebang,-0.26820942336974213,0.7119235257735819,-0.6228951805591625,0.21068818017948596,-0.6839274806334273,-0.13462661784607152
9,zuoyebang,0.027252314181303413,0.7737956461441635,-1.332029983802597,0.09913168554597546,-0.9843547765692945,-0.11831218218372874
10,zuoyebang,0.09967921982278038,-0.2857713179219666,-1.4571297785924904,0.1474508961158946,-1.502881809482139,-0.22574314098394932
11,zuoyebang,-0.07604939277133982,0.09113448654394703,-1.3364245028344026,0.2736523257366494,-1.2025955684464282,-0.19723463850930228
12,zuoyebang,-0.1326223801140629,1.641560452347895,-1.1019375025664109,0.029987923981243517,-1.1731331849966564,-0.14170471681697788
13,zuoyebang,0.5268906496482486,1.188458146655241,-1.1809817409235102,0.2306597267985239,-1.4848950303668405,0.13401281982619304
14,zuoyebang,-0.33101053794062474,1.6088606179030946,-0.4080126675643246,0.2074875979358218,-0.8350638266252082,-0.09080154932109305
15,zuoyebang,-0.16050962127706583,1.095956517892934,-1.185996032416721,0.2812560495019121,-1.3076170505325235,-0.15179845768148698
16,zuoyebang,0.51360894331192,2.3827170255344914,-0.36076048541428696,0.3878191042155586,-1.4120687056934687,0.342925083809559
17,zuoyebang,0.6374841517956635,0.292706530710726,-1.407947691738,0.29083565294532315,-1.6749018312296229,0.0884482664023813
18,zuoyebang,0.12786401987015414,0.967700743275911,-0.7269649608359426,0.24278840945940278,-1.2302420792938915,0.004696271780386154
19,zuoyebang,0.044900725879177567,1.1491065424809441,-0.8784770841024168,0.6008396992930245,-1.4398663338687405,0.043278401088741224
20,zuoyebang,0.03708439402780284,2.7560648117696402,0.2071709788683691,-0.09140068510548642,-0.4629503342260702,0.1793490033509738
21,zuoyebang,0.1569394327751445,0.968299200377619,-0.8325764091304396,-0.625446799964477,-0.8580698074518068,-0.1857143894418241
22,zuoyebang,0.2001344459305453,1.428032020233911,-1.4792030214172183,-0.4776806161173874,-1.0903653836127285,-0.16832547126236572
23,zuoyebang,-0.35129582369707363,0.1428486927164766,-1.2218981121673287,-0.021861868438378753,-1.0885576259812224,-0.3760480339342393
24,zuoyebang,-0.21947216687310647,1.5488318718889025,-0.3944653421035992,0.3466926003764273,-0.560516843719059,0.02450240105113794
25,zuoyebang,-0.352538541519141,2.917282783190841,-0.21726319875560288,-0.49137911667431683,-0.8053236919973792,-0.1663737999089678
26,zuoyebang,-0.1335633544176192,1.731027154293972,0.19443329658059688,-0.6324656590141114,-0.33920172337605514,-0.11503618421161377
27,zuoyebang,-0.8161537514520365,1.5528616655583056,0.772658969154105,-0.8489558332272086,-0.8884500902818464,-0.5109050714578853
28,zuoyebang,-0.5815482640504178,-0.08299282013864867,-0.11059175203485017,-0.9538286902546323,-1.2295482922137193,-0.6759451106038641
29,zuoyebang,-0.07184748188218502,0.8573129861107778,0.326743283926545,-1.077775222697588,-1.0285152598377512,-0.34444445355504616
30,baicizhan,-0.7357216647875138,-0.3442153521400071,-0.31798453428394785,0.0847786890460255,1.251431999443089,-0.22492661559359206
31,baicizhan,-0.42126303124716546,0.19151615874697933,0.32505839489048693,0.0682049982971905,1.1413317636793023,-0.0028544676722746095
32,baicizhan,0.06488910692440195,-0.34192422552851487,-0.13658583278098965,0.0674025140253191,1.1452119963498497,0.13648219077364068
33,baicizhan,0.3051200049193877,-0.8451222230370492,0.636743593717599,0.1477163555210625,-0.4554748191318176,0.11242305123912952
34,baicizhan,-0.4661316930031674,-1.1409343039260287,-0.41795623710490576,0.46507477328701696,0.9362874165847144,-0.10676009419361687
35,baicizhan,0.6149093466840418,-1.7535670420049787,0.2706704903668665,-0.12991912993597504,-0.8462163664702502,0.03026173936521584
36,baicizhan,-0.0493804641131688,1.597187365128229,1.5389876566682026,0.11028337691838067,1.3787127809326098,0.4171973859040326
37,baicizhan,-0.10085473903093545,-0.751340405882737,1.2184572361583226,0.30806199101056336,-1.142240195292644,-0.04866752677694524
38,baicizhan,0.2579282673889274,-0.6810207795698301,0.5521259415479575,0.15653029504947413,-1.0458939434693457,0.03387648956320346
39,baicizhan,-0.35566066690894504,-1.5202276037922553,0.6625952462879556,0.550629695965161,-1.0070461254118126,-0.1909456597283491
40,baicizhan,0.2964100764107188,-1.0090989290688797,1.1603258274907935,-0.15781006651185378,-0.965783758884243,-0.0013832345734623318
41,baicizhan,0.33526066540246624,-1.5639626435633693,-0.43054927718965097,0.5473797445889259,-0.6270158369702021,0.0695396646220191
42,baicizhan,-0.18788499606020026,-0.25255148885923906,1.0382054148460083,0.4221201128579707,-0.42849968166070096,0.04767272441362994
43,baicizhan,-0.37013586918558566,-0.8302660504743803,1.0063939955265544,0.611002413382387,-1.2310232184546492,-0.12201791006839324
44,baicizhan,0.39634809020012934,-0.7721973078786817,0.8787021392961671,0.1590084434474747,-1.1082224249097536,0.1100279315575844
45,baicizhan,-0.14117357461770538,-0.8859225036613043,0.905892976838446,0.7926346539320686,-0.999113149586515,0.0442017555915731
46,baicizhan,-0.24335253756960296,-1.6906263244659494,-0.008229796822292905,0.9532190973326482,-0.9853210834992041,-0.09730357772463642
47,baicizhan,0.5363217693068426,-0.6274672999737259,0.8881822280102838,0.2427909065686823,-0.6820857816082266,0.2561594865248257
48,baicizhan,0.15763866680615515,-0.911861929628829,0.4452406551772739,0.5139502064956974,-0.31032165752318874,0.14023186417002131
49,baicizhan,0.7297947687354825,-1.5361516890875369,-0.25234720858217136,0.47022707937118646,-0.8949614057898602,0.21445304784895608
50,baicizhan,0.6627158898472181,-0.16268301061413198,1.3895333281528155,-0.06450877301762106,-0.7256093953598748,0.3038516803585656
51,baicizhan,0.6805232164993623,-1.3224164716432338,0.7058135995440814,-0.026999956188812905,-0.4451462094145117,0.203413976231622
52,baicizhan,0.8606460983138368,-1.4586435444017594,-0.08236500855168456,0.08666511586991221,-0.3719272572449133,0.24790504124315477
53,baicizhan,1.0654760355106063,-1.3122255998696113,0.2942109120560336,-0.000708221033216701,-0.5656965688513321,0.3383122111454616
54,baicizhan,-0.08749086220715621,-1.4043868901356118,-0.4019120792258724,0.6709573864930231,0.029952056217690176,1.8668574428742113e-05
55,baicizhan,-0.2440066823842239,-1.1530774649963718,0.383195809323063,1.0030367309105277,-0.8827943749378561,0.0030573054919384546
56,baicizhan,0.7568208919022026,-0.5025241581717208,1.0998038190647579,0.08571437251897117,-0.82211320233058,0.3252928557233608
57,baicizhan,1.0756352812654975,-0.8435196552198284,0.623973436284765,0.37513454716273753,-0.7413525841032964,0.49068816870882126
58,baicizhan,1.5247944156040387,-0.818764111067327,-0.7886498492277542,0.2466196890543342,-0.7133362318130011,0.5473809535351501
59,baicizhan,1.4295675810038018,-0.7344795853884024,0.10994674408072602,0.4176675781498231,-1.137311764395077,0.5847508865925465
60,baidutext,-1.5579601938785699,-0.14760229696034227,-0.19273636671549058,-0.5669948297338181,-0.632962610594922,-0.9586182083119622
61,baidutext,-1.140689996917619,0.10481208009661737,-0.356789428000552,-1.1910211759182003,-0.29266290746799506,-0.8947756485325562
62,baidutext,-1.0284469785636157,-0.6406650803328631,-0.8607230427927004,0.11064147728313835,-0.25766859471703735,-0.5874171758407005
63,baidutext,-1.571993440191641,1.1789467379322958,0.20989270759598144,0.5720134104466441,-0.3153075122433393,-0.47942955499901974
64,baidutext,-2.21377947633587,1.8472771387675568,-0.9205592792096097,0.7817208322544795,1.471121976170589,-0.5539591948569377
65,baidutext,-1.3660889081896566,-1.1569602006247537,-0.11928416079342717,0.07976437751777801,-0.9915938625422729,-0.8107334422855144
66,baidutext,-1.8040337651657596,1.5840247365635702,0.18578981419275548,0.5963276786978344,-0.7224249515911357,-0.5926895459139498
67,baidutext,-1.2718810708323633,0.5436092661877336,-0.768434504463119,-0.47472573300748494,-0.7788758816444697,-0.8121557695057856
68,baidutext,-0.7539986187186675,0.8566778249329818,-0.14418803445799708,-2.4067382700772164,-0.11909311411936785,-0.9530397520870806
69,baidutext,-0.5421572404601072,1.4484536252560591,-0.22558824630954757,-2.7051835219214295,-0.4431461299096231,-0.9334942619887953
70,baidutext,-0.3026672585206987,0.6668587449642142,0.5185344643599491,-2.0552197439038347,-0.6379293776089978,-0.6710491239980757
71,baidutext,-0.6504508455433998,0.3742904758503698,0.4479159359526873,-2.054255190116506,-0.02358665556365635,-0.7893376281772405
72,baidutext,-0.6360042351340236,0.8459407234426145,1.496398661460157,-2.195225481980584,0.037838569121703386,-0.6895513000736994
73,baidutext,0.3010092122865577,-1.3985560986066927,0.27750133991550063,-3.1887014251955974,0.9248283971276853,-0.7181962836098673
74,baidutext,-1.0345848567561389,-1.652932696573272,-0.09961713115047906,-1.4948082400240665,0.6644035103599375,-0.9429786858356499
75,baidutext,-0.5155129207792093,-0.6255295599305551,-0.6651504855222935,-2.9114172016171795,1.0921888071043562,-1.0098747730735094
76,baidutext,-0.47700377752099654,-1.0815787854154861,-1.052513168522401,-2.6561919288485374,0.757721525385525,-1.0289854133122491
77,baidutext,-1.0751592038198592,-0.3937685729432063,-0.1944014492827055,-1.416848231830997,0.41023516550941796,-0.874948270458686
78,baidutext,-0.2313675019316799,0.16781941899423697,-0.1962958927026635,-2.8212914799346684,0.9790993824812627,-0.7665116472367361
79,baidutext,-0.4294105396329772,-0.8505793461321205,-0.1880902465552548,-2.432467671759993,0.3062858425597378,-0.9066414096670543
80,baidutext,-0.6262392844398466,-0.027997706127763648,-0.01461584051073938,-2.423889073630549,0.5943766970505453,-0.8808283009649075
81,baidutext,-0.42770461760894357,-1.6789337196644498,-0.007319320550594919,-2.5915801943532246,-0.20960296767700645,-1.0583536559229278
82,baidutext,-0.7505041106381015,-0.5286378647734896,-0.3157667410643426,-1.3868898361921225,0.5511758628776658,-0.7248928278022666
83,baidutext,-0.7336606191486698,-0.8578958275574076,-0.8308341602431315,-1.4950370169356875,0.7990688941171907,-0.7882347301514354
84,baidutext,-0.5536639112775228,-0.7060171400902886,-0.2830631352258018,-2.5361409395977126,0.2666246897639103,-0.9918083563467128
85,baidutext,-0.11002991228803433,-0.42062025801845404,0.40288420980685113,-2.1984669329656765,-0.006355208196802261,-0.6495148526572161
86,baidutext,-1.5741664788526124,-0.3612405988708157,-0.09023658937414625,0.646108074785989,0.13335230267735038,-0.5590907449999125
87,baidutext,-0.41351508435385026,-0.37170137517066604,-0.8913933729563558,-1.8944842711640735,-0.03263655542683917,-0.8104285440004688
88,baidutext,-0.5545392295327345,1.6625492799393946,0.6120255631816736,1.8092425247742157,-0.47938734245170334,0.3723257924310199
89,baidutext,-0.9589877884220038,-0.10949677829603457,-1.1719143978892403,1.264308533008668,-0.11274906567122304,-0.20876916379745267
90,bubei,1.8002351591416696,0.9947658548784376,-0.640364305479801,0.07513190607777295,1.1127582943165446,0.9871620338504913
91,bubei,1.7222857073230626,0.7059741272934573,-0.7672892039531892,0.21660972013921193,0.810974891903766,0.9229851381212376
92,bubei,1.7369842601403234,0.501502479062156,-0.8295390084294567,0.19901117497181167,0.9510808213819725,0.918848602120027
93,bubei,1.5310778609532478,0.3891032793531223,-0.6287403468764281,0.25967980837511867,1.2524896998014934,0.8832155687704571
94,bubei,1.653178201839886,-0.5805443124107029,-1.3249024563523593,0.27635693765111913,0.9941326391534445,0.7786158394443609
95,bubei,1.6033435651102024,0.1430132315594939,-0.8751048238581232,0.19701512268295285,1.293359146134647,0.863248562830605
96,bubei,1.6347292161561326,0.250821290534513,-0.7806635844702798,0.19106682233301736,1.1887678834788595,0.8806972513417823
97,bubei,1.6992266991194651,0.551839872384539,-1.4415482629357101,0.2463416476481731,0.9554982510672995,0.8684970867101808
98,bubei,2.043105009867621,0.05648661993848799,0.4638237495809824,0.0759777595426421,-0.6047630070350146,0.922025189140345
99,bubei,2.013910366769798,0.37616636357910943,0.6758675938413232,0.06334481555051312,-0.38196341694818164,0.9734626555867825
100,bubei,2.233296973610375,-0.21649175401233525,-1.443277373045522,0.059408535901063514,-0.47276963727361376,0.8385263348290878
101,bubei,1.8742317787159133,-0.6249653322489699,-0.2987502850462347,0.17924070386145313,-0.37187877577682027,0.7815685125290506
102,bubei,1.8412696704226463,-0.21216185757364822,0.09834544377418739,0.16484212662095796,-0.5714096391859943,0.8065926445518591
103,bubei,1.7298109287855776,0.8123381074338777,1.12674912608699,0.143803402139329,0.06054745811359199,0.9883643414755807
104,bubei,1.7352160987336467,-0.07821056313238751,1.725477381036592,0.09577430313447442,0.009765493795215248,0.9499722435406814
105,bubei,1.3535760134683434,-0.5261617180682089,-0.32772225657982174,0.25830327851984713,0.5352207776591713,0.6737685425730643
106,bubei,1.414650252038819,0.31194912223673665,-0.6063356575137863,0.32201580310690947,0.9117856168766717,0.8051237076328963
107,bubei,1.5974890032240063,-0.6246434861578922,0.07321791428730433,0.18253656846754893,0.3013092371852199,0.7628776739203071
108,bubei,0.8402551153611347,-0.041862311718599235,-0.4694440884800617,0.6690745052993605,1.552890145445183,0.6935978130949629
109,bubei,1.405134985680656,0.2843542962205558,0.003318867434698509,0.17618416018636196,1.400634764829627,0.8638216003850805
110,bubei,1.3825610420737848,1.2064976936949556,0.8005537475641684,0.23102341553214897,1.192062649391127,0.9855199723573258
111,bubei,1.197618581590618,2.7022453312864094,1.486386422992159,0.1819805316917944,1.8888152988588867,1.143158249827144
112,bubei,1.6544496819432626,-0.36735867074224393,-1.0304564886419096,0.0749265222607484,1.4199990797712072,0.8133345348688276
113,bubei,1.3347830569548362,1.2292187735409885,1.8365400656801296,0.1987089408313412,1.0263908337538616,1.0242234073333718
114,bubei,0.8299421177850336,-0.9167376299220374,-0.12559385709708293,0.47981857304269876,1.5473204427478606,0.5948350996915303
115,bubei,0.8111357902039268,0.672985619048472,0.5762559506797431,0.050042056966061725,1.856134493868344,0.6897899463517265
116,bubei,0.9879311853661629,0.6753724532582678,0.16116967017659667,0.24905224632179634,1.7447368715432956,0.7774884197910306
117,bubei,0.986618420813068,0.6921359942761602,2.0400680051775857,-0.02963641043727843,1.5960682408565399,0.8413822940528793
118,bubei,1.2525890621324922,-1.1177869167114165,-0.623606220619181,0.26558916815186484,1.3188079212001425,0.6451570863536118
119,bubei,1.2745515075333413,-0.39817361927879,-0.12842535944442837,0.2127624050405836,1.1559732125234825,0.721511671549947
120,hongen,-1.1347695808244225,0.21145039958281212,0.20954370585178062,1.3399073952619485,1.4727049786398894,0.048971657751003324
121,hongen,-0.5620800447865894,-0.2836883533656741,-0.551331073252015,0.35464598888939525,1.6911012302381216,-0.03825991093091128
122,hongen,-2.1817182930451904,0.8678869123357911,-1.5688088766656854,1.1763896235528601,2.344076386314138,-0.46726547757190134
123,hongen,-1.064881413431248,-0.9099057177048581,-1.508867110436125,0.6263996834590804,1.9872750166123467,-0.28880457217237865
124,hongen,-1.4510435207412764,-0.2615848075043278,-0.25350205122824343,1.2441583689909543,1.2892633614020672,-0.2172464913124215
125,hongen,-1.1382151942753687,-0.08385555710505745,-0.6605114378340653,0.7515144070095363,1.9146750987098247,-0.15933280505717165
126,hongen,-1.636146352220593,-1.275126415682509,-1.0062801032936877,1.185842888368514,1.1809864803834411,-0.472961424619972
127,hongen,-1.6040851190235619,0.8537463178213321,-2.06902188207951,1.1525432431344624,2.5292670801336827,-0.2339485023036322
128,hongen,-0.05094217197641479,-0.49588431394910826,-0.2679708505903881,0.1247922667277956,0.2528627398358808,-0.023047685403204527
129,hongen,-1.366974715839783,0.3598466836652536,0.13541849041414386,1.226821416296392,0.2803175678497578,-0.21403709272705482
130,hongen,-1.3518864969092026,-1.4305767320294411,-0.25796721411534984,1.3659902382157199,-0.6696829741412392,-0.4518199567785293
131,hongen,-1.3282741090596426,-0.16863392757723658,0.9149937977875034,1.404902439295704,-0.3248116998479921,-0.1934235448419851
132,hongen,-0.00669451564925274,0.32656662642741713,0.9101232802494917,-0.5814023513837442,0.1872028030552847,-0.03880755330320807
133,hongen,0.205483224150407,0.5141570908224418,3.1506824861607674,-0.09204201953320172,0.01572676617733193,0.3720476080872075
134,hongen,-0.96684984665742,2.114571886706901,2.705042509193921,0.730494885257408,0.6259575914582716,0.2246493945111281
135,hongen,-1.2181726528103136,0.3987683178805699,2.0948443115189894,0.6711542149038489,-0.06228185858509527,-0.1706721420597581
136,hongen,-0.8665747964497823,0.016341296620594404,2.138227417903131,-0.1427673095836658,-0.1681988323862573,-0.27190667032978927
137,hongen,-1.4872658941173869,-0.7032990224973984,0.6491792199091311,1.050703912501813,-0.32723002090167624,-0.42719563502195124
138,hongen,-0.761667159467912,0.27431763582160024,1.8189106831055226,0.2948357699293373,0.17851296499238778,-0.07230352921082385
139,hongen,-0.9077734262796562,-1.511475681386331,-0.5881147440746642,1.4220400028796538,0.002613835120741965,-0.19428923155504638
140,hongen,-0.14752168614562744,-1.019967086461319,2.5113059001650773,-0.16249401213590653,-0.7858141376920942,-0.07278459758370077
141,hongen,-0.595626323200846,-0.2639761707422512,2.0758374108509376,0.6871743134795507,-0.08899285930583878,0.057878239391770885
142,hongen,-0.2367194257017625,-0.36103583339249185,1.342122581758426,0.5846914826707418,-0.3208181217111934,0.09822413610796095
143,hongen,-0.45269681445463694,-0.47971328878238817,1.6626367495197234,1.042788215210351,-0.7503161009502206,0.09420500366675293
144,hongen,-1.0476875091079476,-0.6129670412923272,-0.6892626934084622,1.11236802227557,1.0789248155480076,-0.15814663021421818
145,hongen,-1.0329721792480597,-0.8785542722887542,0.8371975166676761,0.7438899226720095,0.6456838764440164,-0.1950367470399807
146,hongen,-0.5912977158094174,-1.9688504313964872,0.5003387226811141,1.1096106296737331,0.1916357706878146,-0.061579699616547176
147,hongen,-0.7323917898676103,-0.9110393865549203,-0.5618425446298194,1.2072678520331865,1.6275694171682225,0.05822065805593962
148,hongen,-0.430659296855536,-0.4332303320951,1.3621472324677877,0.025570476263212204,0.702571630124263,-0.03201231346941363
149,hongen,-0.8181702457533933,0.6797117240024273,2.079594553144045,0.6226147187658042,1.007326139152037,0.13785366210642164
