App,0,1,2,3,4,5,6,7,8,9,综合得分
dingding,0.43079774400375337,18.03565060344346,0.5338523758930496,1.3579021057333132,2.01413847720954,0.17244541273273284,1.7274953000184181,-0.6765620334870063,-0.17963745669015618,-0.006106824088760695,2.0974773753580958
zoom,1.693073434176351,-0.4016837979712909,0.34302148580257585,2.5000402946735165,0.478486940000958,1.3014487034416047,6.819809001952793,-1.6874024623053367,-0.42702468133488564,0.06355558028167288,1.1420032371643887
qichacha,0.9652902810756774,-0.16688569712662485,2.399439402738983,0.019165073038545852,0.5909446530633388,1.036169008081983,0.04092526752393704,0.7959152893186695,1.377437416684787,2.4801983373642202,1.0560551754641472
qichacha,0.8858385211643913,0.24628831082733485,2.462206946675026,-0.18011297333586326,-0.1065407055985525,1.0930646458620281,-0.14511375316775724,0.7347446042103908,1.386004455026261,2.3939417153386726,0.990063159017194
qichacha,0.8521794776781624,0.012882641011179218,2.5870185478426824,-0.6037543239736513,-0.07243105828193674,1.0985867219374212,-0.12058264167398423,0.7140834401339473,1.4011108634240588,2.4210485254626843,0.9454246810092907
tianyancha,1.2056187951354582,-0.14114368036116887,1.7138227631227543,-0.6131333088210612,0.5946702640915905,0.8776586435128246,0.07085256075544283,0.7127970657333821,1.372329234769864,2.1684837328580655,0.9445461302982006
qichacha,0.8917920558014641,-0.008306375760199604,2.5909942719331864,-0.7014102865010253,-0.06031047249240559,0.9487420773982851,-0.15363378169643302,0.7208430746492489,1.3947470027039468,2.3353792647229135,0.9241514786444024
qichacha,0.8562252789298122,-0.17810619419286783,2.4573968294858,-0.7466608735001381,-0.005621533497961179,1.1423887251247664,-0.02213934470937382,0.7389120226248725,1.4466622573342718,2.4272357007832666,0.9235065326298634
zhilian,1.7077722006618505,0.10202841687137101,1.0763825234133757,0.4385150860372638,0.6120720716977152,0.47371735723528463,-0.6428380766166055,0.9721567685601593,0.508431069290809,1.150634532350824,0.8790205476815306
qichacha,1.400626273561425,-0.06729279953950865,1.1896046697719518,-0.2963610614052569,-0.1457018332391251,-0.015432675585668753,-0.09183777091410045,0.8916064502798932,1.7594958827119846,1.997481553504374,0.8668483427806087
tianyancha,1.0868472731469165,-0.25504368697225616,1.8529992980464511,-0.7620697581486521,0.06989748717291974,1.2100515436585346,-0.2354719352695201,0.668633190422338,1.2919889513996428,2.166476383650343,0.8614631842408544
tianyancha,1.8310149602468804,0.654269313691783,-0.4484685003541216,1.6005044555316508,0.19796840378178243,1.3865308055892727,-0.9903635425397489,0.8291190902148566,0.7094266955377709,0.7094922774531285,0.8556936242068182
qichacha,0.8408691527914735,-0.13764437174688765,2.3730994301679784,-0.5107869496827798,-0.7000619332713524,1.0978597852254701,-0.2914611284879984,0.6157978261363134,1.449577023219202,2.4066884124564485,0.8546449538093189
zhilian,1.7060924654358753,0.2593120259684324,1.0092320405638449,-0.16495407063931353,0.7665790952219318,0.8331840809534998,-0.8875178472544758,0.583161461731658,0.8385234113685364,1.0878444267984568,0.8423570703233502
tianyancha,1.524483108553535,-0.08077595396092155,0.36372871963808406,-0.4498116584707254,0.9857230781274572,0.9682048311676297,-0.48198010221385257,0.19222682066353092,1.4411055583545318,1.7977838428119572,0.8280068320132895
zhitong,1.9511909480932899,-0.07528490157623817,2.7308608792810554,-0.1947268073964194,1.206297099471363,-0.9612332639060157,-1.338912947804968,0.41757884629438125,1.7441125911031514,-0.18516201534079413,0.8264600450495794
qichacha,1.192719597072301,-0.010249389357771987,1.8741134121145795,-0.6638371094955252,0.1489440788634062,1.2441435079312009,-0.6392053583352182,0.5198590410686492,1.5106560376500697,1.4866212055372123,0.8220848104601435
tianyancha,2.221167337871411,-0.00428813044414599,-0.018975012884930274,0.26601765635679137,1.7032851796623856,1.4492172314597385,-0.786638258473838,0.3190123070331454,-1.5048020453045712,0.5820645300968282,0.7674646617003993
tianyancha,0.8395063596951091,-0.12560856975363716,2.233393208764122,-0.8709577392488008,0.26030089939567413,1.7018183539802783,-0.5329444302591663,0.8013967749629571,1.7477900918688234,1.0673145880365595,0.7635616569129329
dingding,1.4330435388714498,-0.04650514167050733,0.8537000125199541,-0.9208565672733248,0.7861086119551669,-0.43090787736668645,2.0855025624993018,0.43481968567634227,0.32644847745403693,0.8652598819056679,0.7174291186866387
zoom,0.4582780261967775,-0.1237265979335379,0.9787225851467831,2.2250454825025616,1.4758253974932654,0.05265026216525981,1.3981271563700386,0.4387976817291682,2.2941165323562247,-0.7646352994301806,0.6849437110142356
zoom,1.1502578274356259,-0.23352023430977137,-0.6590763520957569,2.3478267413596794,0.3669125535751894,0.30885875231962545,2.4647276295792393,-0.3622960484533722,-0.23348697909028784,0.4349258850444371,0.651519213064376
dingding,0.7735603893413103,-0.2550493197807525,0.7033572422382068,-0.9749522223665223,3.2276704411657455,-0.4744462952554514,3.7604547258424366,0.1213117039310038,-0.9006102000197184,0.4877160383642911,0.6397689625752525
zhilian,1.4968305946285756,0.24125985630263844,0.31037043947075704,-0.7898262965407782,-0.15244621946370088,0.21832279053199932,-0.6744148408650626,0.4720697183014889,1.5365591738230686,1.320164712794082,0.636133581261645
zhitong,1.942190701687772,-0.05174411586399023,0.8056496761409849,-0.4251214617098248,-0.07821114755192776,-1.3348753585987632,-0.5805423407004938,-1.30710490544571,-0.9360454184195878,2.644261165508886,0.6192102729652113
qichacha,2.1310542897219804,0.2900570544953792,0.05988846256038838,-0.9701415443555171,0.9388939362686534,-0.9378133082855236,-1.3453860218051545,0.5082726737320692,2.1680246913769423,0.11922439331275045,0.6127140946490193
zhilian,1.684430340535099,-0.14089597002184723,-0.8558958465040327,-0.20952095913769622,0.36593644323055513,2.343315066556412,-0.37948673597371624,-0.1499248776587107,0.3078806316502684,0.9133578108496497,0.610016079699849
sunlogin,1.3588407759887986,0.48563843950879365,0.7783176133706478,1.4608884491341392,-0.3877576140956595,0.3798216176586864,-0.14845707525313448,-0.6797408427402886,-0.14769571999418754,0.2642622633816206,0.5829645252795143
zhilian,1.5673825792666056,0.28827185337081884,0.34746502579564326,-1.056669312777718,0.2806126844951107,0.20731429505216958,-0.5862917154565358,1.1263821955300768,-0.12214855545214781,1.1215985451676598,0.5829345233779666
sunlogin,1.5331884219951915,0.7319160223656579,0.9356460919719133,1.744677944536355,-0.9338940590959808,1.2935216934381513,-0.41983300125108863,-0.8651549908233109,-0.14129821945148657,-0.5891766534158346,0.5797177580068555
qichacha,2.636398487530493,0.25724930991833056,-2.3369112961888776,0.04642572350868962,0.3620353508881066,-1.6414132030065083,-1.2674727394003498,0.7537516280351804,2.395272856193938,0.5467371084716275,0.5788015408975975
sunlogin,1.3766003400556972,0.08708943257649185,-1.5604533199187134,0.7116602973579841,-0.2417191868562955,0.6919660721033873,-0.16754626821812293,1.612671044185292,-0.7370532010909078,1.9290768829689255,0.5774157592677217
zoom,0.3770322561147191,-0.002943021774908891,0.46195334688211614,2.2625111150986994,0.3584655308482042,0.5581063317866587,2.39179606857284,-1.0252321363510528,-0.33396279814614616,0.6636579245650529,0.5697413404847104
tianyancha,1.2630477291079591,-0.13387952050987864,-2.127511588271555,-0.9123254639046835,-0.5387959688096429,1.2599222798633463,-0.7292081100831703,0.8372418032811344,2.2435587762854374,2.8245304843346117,0.566525397270094
zhilian,1.6215582167350555,0.1006806518910985,-0.31198920974149846,-0.7541613458022287,0.9641573663183103,-0.6379748463983639,-0.5819497364211452,0.9248436355389695,0.956099020306517,0.9644207595830683,0.5656103959964894
zhilian,1.5986892845523724,0.1256433854453082,1.326957008806726,-0.35955159010859533,-0.07873244048717308,-1.2099810761953718,-0.8687032733697762,0.9103619598035256,-0.09216582306925201,0.8769644620431851,0.5584595919657968
sunlogin,1.344913865324829,0.3252607672287492,-0.008938514750482287,1.863247872019237,-1.1073492359627362,0.32508645693057076,0.138281433177083,-0.3504153177736606,2.367574111442559,-0.6013225438902688,0.5571897913090935
qichacha,1.3078466072103716,-0.2852490342218056,-0.46040093366264706,-0.5757649810943398,-0.19947719932216962,1.6280625475237807,-0.8516090560938911,0.7491678983794643,0.2059595832297833,1.8143977371827649,0.5465419859612171
sunlogin,1.263520685784315,0.1844920755178252,-0.008216095460018261,1.3649276388128724,-1.126923206402387,-0.28956932803741775,0.04247400497544396,0.19282752470651732,-0.39419534037762605,1.48302210289122,0.5450090895223075
sunlogin,2.1856380304448724,0.4881140741889175,0.9524556498900607,0.5193754232399969,-0.2680395314327466,-0.10593750191004728,-0.8746472064940405,-2.8098841120661113,-0.938725168035157,0.6369815807803086,0.5365511557038216
tianyancha,1.283712797423051,-0.631945433390911,-1.6587745052299927,-0.5326882116565792,-0.17981075485419373,2.539729270382767,0.4465701928904289,1.0608480188580234,-2.003423403916855,2.7088573679192125,0.5269788990844695
sunlogin,1.337766583448646,-0.35600850329134376,2.640529729594931,0.9374093385980471,-0.7880528563995337,-0.3377687873955393,0.9749173484925363,-0.6146933601719264,0.37457022784803584,-1.1197548708717375,0.5239908065031402
sunlogin,1.2620898737460728,0.4985273372001377,0.24001500857221855,0.4779391245138854,-1.0636825722398064,-1.0020838917490482,-0.3085000256243115,0.48222665000973,0.4203081935817211,1.3624634912688218,0.5106233963788159
sunlogin,1.7534847047086481,0.22754189049350906,-1.2852093409915901,1.1519398011075597,-1.6858490708021436,-1.1698116112637071,1.040660443744585,-2.3210566644329256,0.5279254247513195,2.2217124501314234,0.5012928450109585
zoom,0.03429947575685099,-0.2565506302963665,0.6728786563607426,1.6404702237829287,-0.3339592119235797,-0.7553111077029722,2.269302677500806,-0.21806860206563652,-0.6951351842733627,2.193898828017465,0.49632528641640894
zhitong,0.3804679716056299,-0.5799266605045984,0.9665844385359749,-0.3457197622519693,-1.6732607107497148,-0.7724326510344657,0.9782267053244691,0.031752734639574315,1.6972241696450798,2.874492853508909,0.49399933133990975
dingding,0.5649036699789507,-0.10999103143860699,0.780580454252554,-1.4461964526752749,2.088174054703022,-1.0651987763382191,2.4784500896556305,0.9966424518021689,-0.7221399716333571,0.9906048358456575,0.48358619347607923
sunlogin,1.4748506205726786,0.12339933592404397,-0.484459052757808,0.634007320765975,-0.32372296814373036,-0.16636896930562545,-0.31813271253239117,1.7636472345179164,-0.24603993235300622,0.27702117484261485,0.47554705837502736
sunlogin,0.7566706375053196,-0.10752157068064663,-0.3644519641251604,0.5097040148238489,0.0020472346389247813,0.1969075989796927,0.08554369130116965,1.5315323150904576,0.9445755074934098,0.8569097372236125,0.4754584827939173
wecom,0.47096895970247943,-0.5795473822092071,0.26008749011489796,-0.46537178507747695,0.7698815558285643,0.3036243107043881,5.336651227128179,-0.453612414305528,-1.0451547638076981,0.46609521307560686,0.4734301955863754
51job,0.8260251930154513,0.3070003591651553,3.7220063582353706,2.031275665988175,-1.501574346332045,-1.0399092530350724,0.3663012716596522,-0.1614243733437344,-0.9528042367987403,-0.9788328567560395,0.4722448907255458
sunlogin,0.9177719381561894,0.25662835309801685,0.7805774207203626,1.2110477406612645,-0.03618580960543124,0.13022606276882703,-0.7117591263724491,1.6588147188255253,-0.5084001805973767,-0.030823146995108276,0.47121117937395524
zoom,1.3190525064736203,-0.027881376168284757,0.36848745635645475,1.6098587772918918,-0.19090133941600282,1.6201696551412827,0.33879155471770395,2.2509855242540744,-0.35817274454753234,-2.283795098641776,0.47098256025850144
sunlogin,1.2322046109228195,0.2658150345287221,-0.2163145201058167,0.9056042537101573,0.25554795935551894,0.3584537889236121,-0.3929538347215555,1.6742190637586,-2.5017889394864263,0.8860723926497441,0.46897730197081267
sunlogin,1.4128512419573043,0.2978037505794423,0.3649469591755888,0.643813719682896,-0.4198170749584884,-0.2755097529699322,-0.541943064076837,-0.3320907216038755,0.22193040659568902,0.42399560979201856,0.45901832319858754
zhilian,1.558325223761939,-0.057698302659331506,-0.9676704735111012,-0.4616334425086152,0.8583697082693773,1.0859693981597611,-0.2581714401386665,-0.3458081509608381,2.7813894049750925,-0.7228481655477776,0.4533686500013486
sunlogin,1.2441763434508963,0.13972938882818808,-0.11859905925453872,0.8888167681767252,0.5628257197837992,0.9192287917598082,-0.5221994321440798,1.4656310654708067,-0.6389320854292123,-0.5211978818156217,0.45245699352265023
sunlogin,1.0249510693039623,0.35310930951176545,0.4127400355459569,1.6781282813300693,-0.8826695153394292,-0.27488266079802676,-0.07000795342333559,2.010316791501888,-0.17293008146947958,-0.5086461573367271,0.45169970059807973
zoom,2.8030588562094323,-0.23571883240737404,-0.783468326644546,0.059464858678704546,0.23816402434540201,-0.6504902861071521,-0.14465526110205365,-1.7382662931323967,-0.005196786529804584,-0.5329031385300729,0.4437481500241462
zoom,0.7308302862600718,-1.0105114334594183,3.2610626876508277,-0.36359428876893823,-0.05918724488680617,1.9452749962293454,1.9116453686679555,-0.43643734826717834,0.03655871793474881,-1.812342144811372,0.430841514300222
tianyancha,2.5890530380153316,-0.0005478907874746014,-0.9925003871868346,-0.8843114003425244,0.603096161560544,-2.4062521785657576,-0.9142159232783006,-2.842505198663926,1.7421717553547331,1.2101166371975702,0.4231207805966348
dingding,1.7029485234936923,0.2343575993569029,0.9115339443886805,-1.1704466098884947,0.8765911101077574,-1.5268011820359404,-0.1721374868531341,0.5721276297745714,-0.7445719723016053,0.12752483029094647,0.4214988163242734
tianyancha,2.2766567043420376,-0.2762913185358708,-1.8594995041449687,-0.3129175978981745,0.5490278065150858,-0.715652939839721,0.07719778269447479,1.0398092089346034,0.09440970570136648,-0.039001276948147694,0.4201592517129672
sunlogin,1.6688589588251173,0.37760428821119735,0.845662613142582,0.019551642023923965,-0.655566413399715,-0.21899966860598938,-1.0391050713471353,1.5257802340215563,-1.8609319685564456,0.08337814609867782,0.41908445842662084
sunlogin,1.1174945109361651,-0.001094541527555022,-1.3472494184986628,0.8941347856523335,-0.2573478835182324,0.9538392684454556,-0.10721208500727238,2.101646805837807,-0.17471817224179698,0.2767939101535327,0.4188696063604755
sunlogin,0.5461663792900902,-0.14411021181813052,-0.32925795147674314,0.3713207457457165,0.020452815899963072,1.2537446687077616,0.17471770487892713,2.19064125331306,-0.3652514394771434,0.637829012997489,0.4136360411541998
zhilian,1.4825893468448317,0.020554306206919355,0.2522996597482642,-0.7414950880487712,-0.4136682385718289,0.06487401611388006,-0.5270285510878054,0.31717257601422416,0.5776314335512991,0.4431984271600703,0.41264192139002626
zoom,0.02589102010803991,0.18645706526257347,-0.6907528733141027,2.1264366532519654,-0.45661490282608724,2.1427292445404666,0.10505188396648771,2.6505526377237394,-0.7670760404844135,0.40043840003273184,0.4073521627492577
sunlogin,0.5522425240478587,-1.1563332512373479,0.10887001215826325,0.9724055576599507,0.3586030081353747,1.2657350720940397,1.7479939824141364,2.7321972582935437,-0.539013864217982,-0.8071746548239828,0.39841686076514077
zoom,-0.7135414194606507,0.019705524224655338,1.6224431847976175,2.4819443315521164,-0.5908794431612714,-0.03579188056418174,2.004348880009551,-0.33287170132116956,-0.4426581105111585,1.1693191835584638,0.3859797236766826
sunlogin,1.3066294035902148,0.4007219148096863,1.8456747189434966,0.8535161111862689,-1.1208008704253232,-1.2114056039986814,-0.5146287881391323,-1.3074360396479616,-0.6316341629351984,0.3378391471771045,0.38084632813654834
sunlogin,1.1936754654334902,0.2690951230470927,-1.2151141935978005,1.2059675216576178,-1.31247963239764,0.4817853191680592,0.049264565362142576,-0.7498289254071873,-0.1653702147580528,1.365882314319767,0.3763898879590397
dingding,0.642313936788943,0.5710298006412383,0.10262657577561596,-1.8969804150497906,-0.4689706113554324,-0.33446424969083827,2.4154653610290855,1.1335878352823556,0.03376514441886519,0.9381676261486483,0.37375426279636975
sunlogin,0.10383654058100995,-0.19674060426091167,-0.7713777256639579,1.9273501096695946,-2.182622565658719,0.07990554501996636,2.120543529601117,2.8882265986571722,1.3390768443244965,0.15830119636366444,0.3733250219088475
dingding,1.0680798132687273,0.1442057394413152,0.16981178111143946,-1.210370203108938,-0.3622145559137425,-0.4269217267148542,1.0366720159082898,0.7198293433214915,0.6243760328790643,0.4432280155373072,0.37153400250273716
sunlogin,0.9959676866045547,-0.20365686977864322,0.9607615444019489,0.7419526325462723,-1.3597290521274366,0.30461118687209326,0.6028898000201874,1.0172577834936487,0.04469942581668837,-0.6941208689316348,0.35857546375406407
dingding,0.8353892147193523,0.35863639464185043,0.799484169375603,-1.4624650287214187,-0.40498165508142736,-0.1798464202617264,0.5478087927110955,1.2029993561075718,0.08409912534701074,0.5347730669092774,0.35807203107781793
sunlogin,1.0300459803731548,0.14742967680395214,1.3694268489036918,0.24803424532506962,-1.2801674541871504,-0.4759555829956005,-0.32866422901147335,1.3863927563843153,-0.9651895822524292,0.12183202590886918,0.34638122041317226
sunlogin,0.7105630659254606,0.0005473342361252744,-1.516784611702662,0.8911172850639436,-1.4631933859845334,0.6198828481045762,0.5451840951503932,2.0947690218574766,1.2266742598063258,0.4689974154433505,0.34635139171126517
dingding,-0.4926805458004869,6.856972814078545,-0.23857237355953714,-2.072986685959765,-0.19466205051620256,0.014523404184882183,-0.024520473773062757,0.9576929162872703,0.7554932790754295,-0.18815165637153833,0.3419235095288655
zhilian,0.9422084389069831,-0.2734050087652822,1.1565561413583783,-0.9394657557636091,0.7469988474293464,-1.7472849333366753,-0.4252539587105891,1.7553110927857185,1.0430817630725207,-0.0833494845988079,0.33682309016293693
sunlogin,0.7092195406761589,-0.24032282533862342,0.9410353208121142,-0.254823355696958,-1.098261950354577,0.05621316726060803,0.056871198760563485,1.4255265894997797,-2.1003785483672757,1.5921630338774075,0.3256825025261802
tianyancha,1.588902607053486,-0.5900190083276596,-2.098140584009498,-0.148126125460804,0.6166947842380699,-1.389102392078422,0.9271676550115912,-0.659232356199606,-1.771176414881012,2.6108848372883355,0.3242408612108204
newcow,0.9214046637434573,-0.6109083779496075,-0.3082136506196933,-0.03886376689155444,1.4233422460038325,-0.01727839749602003,-0.0959507481321429,-0.6376939221064823,1.5205839724463206,-0.08231555705774658,0.2967331029829949
sunlogin,1.0921042881394118,0.26018605624052377,1.4578824032095872,0.2777288649863549,-0.6893040317182711,0.6378510836925756,-0.2934084392738866,-2.6524581085869787,-0.7338311000919082,0.2274069832504212,0.2901063376628263
newcow,0.6907936785851977,-0.6559289344888771,0.594135209127722,-0.1392212916154418,0.5877765927840298,1.6495350450538073,0.6188011348033761,-0.7630149101136774,-0.10749109251177626,-0.24160836953950462,0.28959921977135383
zhilian,0.8447083704156533,0.35133710970071935,-0.024615671462395707,-0.8810634416459663,-0.5999519104820844,0.07749417101790287,-0.5362451331280905,0.5314355634600905,0.6256699115373612,0.8020520543146962,0.27810762398381145
51job,1.235985367569449,-0.6676609794401329,-0.6649345417231259,0.26227444912317277,-0.015879848926803723,1.0320369722645497,1.332432541723639,-0.4454548692965797,-0.5843140827811172,-0.36409460272589905,0.27528003278555796
sunlogin,1.1641985367865908,-0.08448827115900726,0.16804003350982957,-0.1923129332514948,0.2971695663892874,-1.2267780825373895,0.014095803403050895,-0.7248527406511219,-0.1656112821277121,0.6041538723741563,0.2660010915494474
sunlogin,0.658925277667457,0.059029380549333224,1.110582914559521,1.0742186490020436,-1.333666997350561,1.0807526733468618,0.27396985666679063,-0.19486336533011983,-0.505013799048083,-0.6795396326641611,0.26036950969196726
qichacha,1.2839876332400406,-0.06740860763620897,-0.20290886865031116,2.4538996664933923,-0.2946224689240912,-0.19723604527041627,0.9325111702166954,-0.16587647441472242,-1.3545709010491822,-1.5862960599436884,0.26029982149608655
Hero Scanner,-0.49293576558567587,-0.12306398142934592,-2.2452935663461244,2.828258214114505,1.254499545245617,0.42072103246458675,1.5244557649056871,0.25661590111648724,0.4435322170632739,1.081867002699256,0.2586519961139831
Hero Scanner,-0.21031204562489678,-0.4931561232693037,-0.8098364360363882,2.1508085276851405,0.7174221160656328,-0.38894890091584744,1.654182597327534,0.179320666088541,0.42854453284039346,0.6623149114707733,0.25610616791016516
zhilian,0.7535565335110892,0.10753413961786071,-0.9892955899292772,-0.6558105588619354,0.31312666553400914,0.7177650670134625,-0.610966196688224,-0.39684199784236507,1.2676777833317312,0.9426373725988558,0.2535128553813552
sunlogin,1.2280867963954176,0.5893363595629274,-0.3383215947525285,0.3019254795682194,-0.40739760337690656,0.7819387522002098,-1.6673901063403687,2.1861266318754904,-2.6555726374856543,0.06239321335942388,0.244207992366363
51job,0.20375565021601832,0.18237521982540014,0.7147070843092036,2.1032654398336788,-1.528072263578739,-0.43927138451100545,0.3489340033958943,1.175972870439401,-0.35729667403057463,-0.26678613756030867,0.22717363073488317
sunlogin,0.3508453890825345,-0.17892874185592214,1.405961203849769,0.09380624840288679,-1.0402365374705345,0.020740086635968016,-0.17868840898124205,1.63663718132465,-0.09311141883784417,-0.16692174962619782,0.2223292867146207
zhitong,0.48600387393600514,-0.42425334541618315,0.9314448009679946,-0.5095364466222283,0.6560431425232184,-1.1890240248894024,0.6015766964243814,-0.698543104409717,0.0430376286351377,0.8239140347348994,0.2191864956301045
sunlogin,-0.47042310075677324,-0.667167446892385,2.408292618469239,0.8051218487900418,-1.6873255944480365,1.5068659111837381,1.3111596343021776,2.0467923760702647,3.0522333111682856,-2.5882006270457745,0.2111327666388101
newcow,0.48624338119399796,-0.5663886472686323,0.04541220472005094,-0.06431431411396896,-0.4088491336360995,3.0676079929838136,0.3168468461581675,-1.0922356463355904,0.43636193333372125,-0.2545472740290148,0.2102915985814429
dingding,0.9022520792318959,-0.015508538431692422,-0.0644786485703683,-1.2154225989743082,0.2773180861064308,-0.6866370063014178,0.9345045102469745,0.4126168935009232,0.23827217332153292,-0.05084754870290205,0.20272853007000077
51job,0.6549120303158081,-0.17778656948436064,-0.7569731568274684,-0.3857557832205119,0.30178731305505424,-0.46167238240812947,-0.38497772528366053,1.1461249223853314,-2.1492264355432864,2.1181095148314464,0.20272560704742945
sunlogin,0.849211572493139,-0.16584394369322927,-0.2980799968659386,1.4529274143324293,-1.680011346662547,0.8428676982553874,1.0531688781968642,0.6689308796356382,-1.233898881223195,-0.6222009222008573,0.20091415507042107
qichacha,1.5529391905679097,0.5496243389303935,-1.8143093721158918,0.2325839254585351,-0.2332604883234451,-0.6317838126999502,-1.3950733934700967,-0.9222121483683023,-2.676786866448844,2.3383542132113493,0.19892138565571343
zoom,0.5668590788011163,-0.26914912542860325,1.9281749976935543,1.3017726507766716,0.3666234800220004,-0.04570197947847914,0.6283701058182689,0.2763350254379583,-1.4484085075629172,-1.8717785126097657,0.1975919249012772
51job,1.9426752328467052,0.37002745594138176,0.272692241706204,-0.13093286050593772,-0.0843252977255139,-2.1073755592357184,-1.3732594737068438,1.3357300070175222,-1.779245263762148,-0.7848428933143592,0.19393937295447702
zoom,0.5318675160593395,-0.4740512350139782,1.9911265386364083,0.36510054551733123,1.650159333236003,-0.9320089117492985,0.1838921468603139,-1.263090053660965,2.427427135634438,-2.4626275298374534,0.1807898334163403
sunlogin,0.746121400508247,0.10475660259213974,-0.3243790014932803,0.3846356569895943,-1.1833444303689473,1.1033358201154755,-0.4783885688914206,-0.4826781962203075,-0.07427767898858328,0.36437530855261124,0.1777016228644344
zoom,1.0118204711854035,0.18589774924570848,-2.090307929488616,2.089286620983696,-1.4444106599952704,-1.0024142861897125,0.3296666945233424,-0.2994349920828375,-0.08569731823037492,0.813515237876267,0.1770109501844577
